"state";"id";"huc";"dt";"peakflow";"base_med";"ros";"date";"smp";"mult";"temp_degc_av";"temp_degc_med";"temp_degc_min";"temp_degc_max";"prec_av";"prec_med";"prec_min";"prec_max";"prec_sum";"snow_dep_av";"snow_dep_med";"snow_dep_min";"snow_dep_max";"swe_av";"swe_med";"swe_min";"swe_max";"soil_mp8in_av";"soil_mp8in_med";"soil_mp8in_min";"soil_mp8in_max";"soil_mp20in_av";"soil_mp20in_med";"soil_mp20in_min";"soil_mp20in_max";"melt_av";"melt_med";"melt_min";"melt_max";"elev_av";"elev_med";"elev_min";"elev_max";"ros_num";"cv";"huc4";"geometry";"lon";"lat"
"CA";10308794;16050201;2017-02-09 23:00:00;268;4,19;"non-ros";2017-02-10;1;63,9618138424821;1,29;-0,25;-1,4;5,6;32,26;30,5;8,9;54,6;161,3;236,2;233,5;226;249;828,04;824,25;781,05;881,4;27,31;26,15;26,05;30;32,99;32,95;32,6;36,55;0,249999999999989;0;0;1,24999999999994;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10308794;16050201;2023-04-11 18:00:00;283;20,7;"non-ros";2023-04-12;1;13,6714975845411;2,02;1,45;-1,4;5,85;0,5;0;0;2,5;2,5;332,5;335,5;318,5;342;1525,53;1527,8;1517,65;1529,1;18,35;18,15;18;19,2;24,51;22,95;22,75;26,1;3,28999999999996;1,25;0;8,84999999999991;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10308794;16050201;2023-04-23 16:00:00;244;78,8;"non-ros";2023-04-23;1;3,09644670050761;-3,4;-4;-9,5;1,6;0,51;0;0;2,55;2,55;285,3;288;279,5;288;1456,95;1459,25;1432,55;1474,5;26,74;26,7;26,45;27,05;32,52;32,5;32,2;32,9;5,32999999999999;3,84999999999991;0;13,95;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10308794;16050201;2023-04-28 18:00:00;266;136;"non-ros";2023-04-29;1;1,95588235294118;3,21;1,95;0,65;6,1;0;0;0;0;0;263,1;262,5;255,5;270,5;1360,44;1364;1323,35;1394,5;28,81;28,9;28,3;29,2;34,33;34,25;33,95;34,5;13,21;12,7;6,34999999999991;16,5500000000002;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10308794;16050201;2023-04-29 15:00:00;278;144;"non-ros";2023-04-29;1;1,93055555555556;3,21;1,95;0,65;6,1;0;0;0;0;0;263,1;262,5;255,5;270,5;1360,44;1364;1323,35;1394,5;28,81;28,9;28,3;29,2;34,33;34,25;33,95;34,5;13,21;12,7;6,34999999999991;16,5500000000002;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10308794;16050201;2023-05-21 18:00:00;348;103;"non-ros";2023-05-22;1;3,37864077669903;7,37;7,3;5,35;8,65;0,25;0;0;1,25;1,25;192,4;191,5;181,5;204,5;1101,59;1107,45;1033,75;1159,5;35,24;34,5;32,2;37,8;38,52;38,5;38,4;38,65;32;33;25,4;40,6;8098;8098;8098;8098;0;5;"1605";c(-119.6454497, 38.73573925);-119,6454497;38,73573925
"CA";10310000;16050201;1995-05-01 23:00:00;1400;343;"non-ros";1995-05-02;1;4,08163265306122;0,54;0,8;-0,1;1,8;22,84;20,3;5,1;40,6;114,2;NA;NA;NA;NA;675,12;675,6;668;683,3;NA;NA;NA;NA;NA;NA;NA;NA;13,2;12,7;2,5;27,9999999999998;8067;8067;8067;8067;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;1995-06-01 21:00:00;1460;856;"non-ros";1995-06-02;1;1,70560747663551;4,82;3,9;2,1;8;1,52;0;0;5,1;7,6;NA;NA;NA;NA;241,3;241,3;165,1;309,9;NA;NA;NA;NA;NA;NA;NA;NA;37,6;38,1;22,8;45,7;8067;8067;8067;8067;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;1996-05-18 07:00:00;1230;575;"non-ros";1996-05-18;1;2,13913043478261;4,58;3,3;1,7;7,3;17,78;12,7;0;55,9;88,9;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;17,78;12,7;0;61;8067;8067;8067;8067;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;1996-05-24 03:00:00;1280;443;"non-ros";1996-05-24;1;2,88939051918736;-0,82;-0,8;-3,1;2,3;1,52;0;0;5,1;7,6;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;2,02;0;0;7,6;8067;8067;8067;8067;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;1998-06-07 03:00:00;1130;479;"non-ros";1998-06-07;1;2,35908141962422;1,92;1,7;-1;5,3;2,54;0;0;7,6;12,7;NA;NA;NA;NA;1,52;0;0;7,6;NA;NA;NA;NA;NA;NA;NA;NA;3,04;0;0;12,7;8067;8067;8067;8067;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2005-05-16 11:00:00;1790;379;"ros";2005-05-16;1;4,72295514511873;1,86;2,25;-3;7,5;1,27;0;0;5,1;6,35;138,4;138,5;127;151;600,72;610,9;558,8;619,75;NA;NA;NA;NA;NA;NA;NA;NA;12,45;7,65000000000009;0;29,2;8098;8098;8098;8098;1;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2005-05-18 22:00:00;2150;941;"ros";2005-05-19;1;2,28480340063762;3,36;3,35;-1,7;7,5;9,16;6,35;0;22,9;45,8;124,1;124,5;118;132;543,83;535,95;510,55;598,2;NA;NA;NA;NA;NA;NA;NA;NA;29,97;26,65;7,65000000000003;48,2500000000001;8098;8098;8098;8098;1;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2005-12-31 13:00:00;2720;90;"ros";2005-12-31;1;30,2222222222222;-0,93;-1,15;-4,65;3,55;24,13;22,85;1,25;43,15;120,65;87,8;91,5;73,5;95,5;267,71;276,85;232,4;285,75;18,29;18,2;17,5;19,3;19,76;19,25;18,45;21,95;7,35;5,05000000000001;0;16,55;8098;8098;8098;8098;1;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2006-05-19;1180;752;"non-ros";2006-05-19;1;1,56914893617021;7,38;7,25;5,4;8,95;0;0;0;0;0;144;143,5;130;158,5;625,86;626,1;570,2;683,3;36,59;36,7;36,1;36,85;37,38;37,35;37,3;37,5;24,39;25,4;12,75;36,85;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2016-12-16 02:00:00;1370;35,4;"non-ros";2016-12-16;1;38,7005649717514;1;0,9;-2,65;4,45;13,21;0;0;60,95;66,05;37,8;38;36;41;106,17;105,4;104,15;107,95;19,56;19,5;19;20,25;21,17;19,75;19,1;26,35;2,03;0;0;7,60000000000001;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2017-01-09 01:00:00;2200;39,4;"non-ros";2017-01-09;1;55,8375634517767;-3,49;-0,75;-14,85;1,2;44,7;30,5;2,5;105,4;223,5;122,1;128;94;134,5;293,62;306,05;213,35;339,1;20,19;19,85;19,65;21,75;23,35;23,35;22,95;26,45;5,84;0;0;13,95;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2017-02-09 17:00:00;1280;91,3;"non-ros";2017-02-10;1;14,0197152245345;1,29;-0,25;-1,4;5,6;32,26;30,5;8,9;54,6;161,3;236,2;233,5;226;249;828,04;824,25;781,05;881,4;27,31;26,15;26,05;30;32,99;32,95;32,6;36,55;0,249999999999989;0;0;1,24999999999994;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2017-05-05 22:00:00;2380;646;"non-ros";2017-05-06;1;3,68421052631579;6,16;5;3,3;10,2;0;0;0;0;0;238;238,5;226;246,5;1093,49;1096,05;1033,8;1145,55;32,02;32,25;30,55;33,2;36,1;36,15;35,9;38,35;27,94;26,6999999999999;19;35,6000000000001;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2017-05-24 23:00:00;1470;789;"non-ros";2017-05-25;1;1,86311787072243;6,45;6,1;4,25;9,25;0;0;0;0;0;171,3;172,5;157,5;182,5;824,99;828,05;759,45;882,65;36,88;36,85;34,65;37,15;39,12;39,15;39;39,2;35,3;38,05;26,7;44,45;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2018-04-07 11:00:00;2750;183;"ros";2018-04-07;1;15,0273224043716;1,67;2,25;-1,8;3,95;3,55;0;0;16,5;17,75;103,6;103;95;111,5;415,79;415,25;400,05;431,8;23,32;23,5;21,85;24,6;32,25;32,3;31,35;32,55;9,13000000000001;7,60000000000002;5,09999999999999;20,35;8098;8098;8098;8098;1;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2019-06-07 02:00:00;1140;487;"non-ros";2019-06-07;1;2,34086242299795;6,76;6,75;3,3;11,05;0,25;0;0;1,25;1,25;62,6;62,5;48;76,5;277,89;279,4;209,55;340,4;35,66;36,05;33,35;36,05;38,85;38,85;38,7;39;25,4;24,15;17,75;35,55;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2021-10-25 06:00:00;1180;10,6;"non-ros";2021-10-25;1;111,320754716981;NA;NA;NA;NA;29,95;8,9;3,8;115,6;149,75;0,5;0;0;1,5;0,76;0;0;3,8;NA;NA;NA;NA;NA;NA;NA;NA;29,48;8,9;2,55;113,05;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2023-05-01 22:00:00;1180;541;"non-ros";2023-05-02;1;2,181146025878;6,54;6,65;4,55;8,2;0;0;0;0;0;250;249;241;260,5;1307,33;1304,25;1278,9;1343,65;29,69;30;28,55;30,75;34,7;34,55;34,2;35,1;13,97;15,1999999999999;3,80000000000007;22,8;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";10310000;16050201;2023-05-19 21:00:00;1900;727;"non-ros";2023-05-20;1;2,61348005502063;6,79;6,55;5,35;8,25;0;0;0;0;0;203,4;204,5;191,5;213,5;1158,75;1159,5;1107,45;1209,05;32,31;32,2;30,75;34,5;38,37;38,4;38,2;38,5;28,71;30,4499999999999;19,0500000000001;40,6;8098;8098;8098;8098;0;5;"1605";c(-119.833789, 38.76962765);-119,833789;38,76962765
"CA";103366092;16050101;1993-05-18 21:00:00;1600;450,260355029586;"non-ros";1993-05-19;1;3,55349961889242;1,76;1,8;0;5,2;0;0;0;0;0;NA;NA;NA;NA;219,46;221;165,1;276,9;NA;NA;NA;NA;NA;NA;NA;NA;26,42;25,4;22,8;30,5;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;1993-05-31 17:00:00;1390;743;"non-ros";1993-06-01;1;1,87079407806191;2,76;1,8;-2,4;5,8;3,56;0;0;17,8;17,8;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;5,06;2,5;0;17,8;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;1995-06-25 23:00:00;1230;701;"non-ros";1995-06-26;1;1,7546362339515;3,88;5;-1,2;7,6;0;0;0;0;0;NA;NA;NA;NA;70,12;58,4;10,2;137,2;NA;NA;NA;NA;NA;NA;NA;NA;27,44;25,4;10,2;40,7;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;1996-05-16 06:00:00;2320;410;"ros";1996-05-16;1;5,65853658536585;3,8;3,6;1,5;8,1;3,56;0;0;17,8;17,8;NA;NA;NA;NA;275,84;274,3;215,9;342,9;NA;NA;NA;NA;NA;NA;NA;NA;32,5;30,5;25,4;40,6;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;1999-05-26 21:00:00;1230;402;"non-ros";1999-05-27;1;3,05970149253731;4,8;4,4;2,4;8,7;1,52;0;0;7,6;7,6;NA;NA;NA;NA;364,74;363,2;292,1;436,9;NA;NA;NA;NA;NA;NA;NA;NA;39,62;38,1;12,7;61;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2005-05-16 10:00:00;1440;235;"ros";2005-05-16;1;6,12765957446809;2,28;1,6;-3,3;8;2,52;0;0;5,1;12,6;146,4;150;135;152;719,32;729;655,3;764,5;27,98;28,4;25,6;30;39,78;39,8;39,7;39,8;24,88;25,3999999999999;0;35,6;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2005-05-20 20:00:00;1220;874;"ros";2005-05-21;1;1,39588100686499;4,06;4,7;-0,5;7,7;10,14;7,6;0;20,3;50,7;124;124;112;132;614,16;637,5;541;647,7;32;33,9;27,5;38,2;39,94;39,9;39,9;40;28,96;33;0;53,3;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2005-12-31 09:00:00;2010;170;"ros";2005-12-31;1;11,8235294117647;-0,48;-0,9;-3,7;3,9;27,44;20,3;2,5;58,4;137,2;72;76;61;76;207,76;208,3;188;218,4;19,14;18,9;16,2;23,5;24,94;26,2;22,6;26,8;16,78;10,2;0;43,2;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2006-05-16 21:00:00;1150;510;"non-ros";2006-05-17;1;2,25490196078431;4,58;3,9;1,5;7,6;0;0;0;0;0;114,8;114;102;127;484,12;482,6;421,6;548,6;38,52;38,4;37,8;39,2;40,2;40,2;40,2;40,3;35,06;38,1;27,9;40,7;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2010-06-06 22:00:00;1120;195;"non-ros";2010-06-07;1;5,74358974358974;7,18;7;4,3;9,7;1;0;0;2,5;5;36,2;36;13;58;156,98;162,6;55,9;241,3;32,74;32,8;31,6;33,4;39,8;39,8;39,8;39,9;46,22;43,1;38,1;58,4;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2010-10-24 23:00:00;1650;8,92;"non-ros";2010-10-25;1;184,977578475336;4,98;4,4;3;6,8;21,32;2,5;0;91,4;106,6;0;0;0;0;0;0;0;0;12,54;12,2;11,9;14,2;15,46;15,3;14,5;16,4;21,32;2,5;0;91,4;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2011-06-29 08:00:00;1400;688;"non-ros";2011-06-29;1;2,03488372093023;8,04;7,7;5,3;10,4;1,02;0;0;5,1;5,1;0;0;0;0;0;0;0;0;34,24;34;33,7;35;39,4;39,4;38,7;40;1,52;0;0;7,6;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2016-12-15 23:00:00;1480;66,0933985330073;"ros";2016-12-16;1;22,3925540651519;1,94;1,2;-1,3;5,2;11,16;0;0;53,3;55,8;43,2;43;41;46;120,4;119,4;119,4;121,9;25,1;24,3;23,8;28;24,44;22,4;21,3;32,3;10,68;0;0;45,7;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2017-01-09;1970;48,6;"non-ros";2017-01-09;1;40,5349794238683;-3,18;-0,8;-14,2;1,8;38,08;25,4;2,5;96,5;190,4;123;130;91;135;274,82;287;198,1;312,4;21,3;21,3;21,2;21,5;32,46;32,3;31,8;33,8;13,18;2,5;0;55,8;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2017-02-08 22:00:00;2090;87,5;"non-ros";2017-02-09;1;23,8857142857143;0,34;0;-1,8;3,5;19,8;15,2;0;50,8;99;229,6;229;226;236;728,98;713,7;706,1;772,2;25,78;24,8;24,1;30,3;38,5;38,5;38,5;38,5;6,62;0;0;30,5;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2017-05-05 22:00:00;1090;358;"non-ros";2017-05-06;1;3,04469273743017;5,12;4,7;1,5;10,1;0;0;0;0;0;216,6;216;203;229;1053,06;1054,1;980,4;1120,1;38,46;38,5;38,3;38,6;39,3;39,3;39,3;40;36,56;38,1;28;45,7;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2017-05-24 21:00:00;1110;530;"non-ros";2017-05-25;1;2,09433962264151;4,84;5,4;3,2;6,8;0;0;0;0;0;143,2;145;127;155;660,92;668;581,7;729;38,76;38,8;38,7;38,8;39,4;39,4;39,4;39,9;38,62;40,6;25,4;50,8;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2018-04-07 13:00:00;1800;116;"ros";2018-04-07;1;15,5172413793103;2,02;1,7;-1,3;4,2;4,06;0;0;17,8;20,3;110,8;112;104;117;345,42;345,4;332,7;355,6;24,36;24,3;24;24,8;39,4;39,4;39,4;39,4;15,76;15,3;7,60000000000002;25,4000000000001;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2022-12-31 11:00:00;1400;21,7;"ros";2022-12-31;1;64,5161290322581;-0,54;0,9;-4,1;3,7;29,48;10,2;0;81,3;147,4;104,2;109;94;112;278,38;292,1;254;299,7;17,08;19;11,9;22,1;18,78;21,3;13,4;23,2;13,22;5,6843418860808e-14;0;66,1000000000001;7742;7742;7742;7742;1;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2023-01-31 11:00:00;1290;62,2;"non-ros";2023-01-31;1;20,7395498392283;-7,34;-5,6;-10,9;-3,4;1,02;0;0;5,1;5,1;203,6;203;198;216;727,42;726,4;726,4;731,5;20,74;20,7;20,7;20,8;32,74;32,8;32,6;32,8;0;0;0;0;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2023-05-22 21:00:00;1360;592;"non-ros";2023-05-23;1;2,2972972972973;4,64;5,1;2,9;9,4;0;0;0;0;0;141,2;140;127;157;732,54;726,4;640,1;825,5;29,84;29,9;29,7;29,9;39,6;39,6;39,6;39,6;47,76;45,7;25,4;53,4;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2023-07-17 14:00:00;1250;126;"non-ros";2023-07-17;1;9,92063492063492;10,4;8,3;7,7;13,9;0;0;0;0;0;0;0;0;0;0;0;0;0;18,36;18,4;17,5;19,1;31,54;31,5;30,7;32,4;0;0;0;0;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";103366092;16050101;2023-07-22 16:00:00;1200;100;"non-ros";2023-07-22;1;12;12,6;12,4;10,7;15,6;0;0;0;0;0;0;0;0;0;0;0;0;0;16,06;16,1;15;17;29,46;29,5;28,7;30,2;0;0;0;0;7742;7742;7742;7742;0;7;"1605";c(-120.0271275, 38.8485185);-120,0271275;38,8485185
"CA";10336610;16050101;1996-05-16 13:00:00;1780;469;"ros";1996-05-16;1;3,7953091684435;3,8;3,6;1,5;8,1;3,56;0;0;17,8;17,8;NA;NA;NA;NA;275,84;274,3;215,9;342,9;NA;NA;NA;NA;NA;NA;NA;NA;32,5;30,5;25,4;40,6;7742;7742;7742;7742;1;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;1997-01-01 23:00:00;3800;432,77358490566;"ros";1997-01-02;1;8,78057287352313;1,32;1,6;-3,2;4,9;27,92;20,3;5,1;86,4;139,6;NA;NA;NA;NA;418,58;424,2;396,2;439,4;NA;NA;NA;NA;NA;NA;NA;NA;31,48;7,60000000000002;0;134,6;7742;7742;7742;7742;1;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;2005-12-31 13:00:00;2850;228;"ros";2005-12-31;1;12,5;-0,48;-0,9;-3,7;3,9;27,44;20,3;2,5;58,4;137,2;72;76;61;76;207,76;208,3;188;218,4;19,14;18,9;16,2;23,5;24,94;26,2;22,6;26,8;16,78;10,2;0;43,2;7742;7742;7742;7742;1;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;2017-01-09 03:00:00;1800;75,7;"non-ros";2017-01-09;1;23,778071334214;-3,18;-0,8;-14,2;1,8;38,08;25,4;2,5;96,5;190,4;123;130;91;135;274,82;287;198,1;312,4;21,3;21,3;21,2;21,5;32,46;32,3;31,8;33,8;13,18;2,5;0;55,8;7742;7742;7742;7742;0;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;2017-02-09 03:00:00;2680;107;"non-ros";2017-02-09;1;25,0467289719626;0,34;0;-1,8;3,5;19,8;15,2;0;50,8;99;229,6;229;226;236;728,98;713,7;706,1;772,2;25,78;24,8;24,1;30,3;38,5;38,5;38,5;38,5;6,62;0;0;30,5;7742;7742;7742;7742;0;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;2018-04-07 17:00:00;1970;160;"ros";2018-04-08;1;12,3125;2,54;2,4;-1,3;7,1;9,14;0;0;25,4;45,7;106,8;107;97;114;338,82;342,9;322,6;350,5;27,5;24,6;24,1;39,7;39,4;39,4;39,4;39,6;20,32;17,7;7,60000000000002;48,3;7742;7742;7742;7742;1;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336610;16050101;2022-12-31 14:00:00;1830;18,9416666666667;"ros";2022-12-31;1;96,6124065112187;-0,54;0,9;-4,1;3,7;29,48;10,2;0;81,3;147,4;104,2;109;94;112;278,38;292,1;254;299,7;17,08;19;11,9;22,1;18,78;21,3;13,4;23,2;13,22;5,6843418860808e-14;0;66,1000000000001;7742;7742;7742;7742;1;4;"1605";c(-119.9915706, 38.9224078);-119,9915706;38,9224078
"CA";10336645;16050101;2017-01-08 22:00:00;861;15,3;"non-ros";2017-01-09;1;56,2745098039216;-3,18;-0,8;-14,2;1,8;38,08;25,4;2,5;96,5;190,4;123;130;91;135;274,82;287;198,1;312,4;21,3;21,3;21,2;21,5;32,46;32,3;31,8;33,8;13,18;2,5;0;55,8;7742;7742;7742;7742;0;9;"1605";c(-120.1185209, 39.05185197);-120,1185209;39,05185197
"CA";10336660;16050101;1996-05-16 05:00:00;963;166;"ros";1996-05-16;1;5,80120481927711;3,8;3,6;1,5;8,1;3,56;0;0;17,8;17,8;NA;NA;NA;NA;275,84;274,3;215,9;342,9;NA;NA;NA;NA;NA;NA;NA;NA;32,5;30,5;25,4;40,6;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;1997-01-01 14:00:00;2940;34,8134715025907;"ros";1997-01-01;1;84,4500669742521;0,0799999999999999;1,2;-3,2;2,1;14,24;12,7;5,1;30,5;71,2;NA;NA;NA;NA;405,38;401,3;373,4;431,8;NA;NA;NA;NA;NA;NA;NA;NA;4,56;2,59999999999997;0;15,2;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2005-12-31 11:00:00;2260;148,785123966942;"ros";2005-12-31;1;15,189690607121;-0,48;-0,9;-3,7;3,9;27,44;20,3;2,5;58,4;137,2;72;76;61;76;207,76;208,3;188;218,4;19,14;18,9;16,2;23,5;24,94;26,2;22,6;26,8;16,78;10,2;0;43,2;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2012-12-02 11:00:00;1230;7,94;"non-ros";2012-12-02;1;154,911838790932;1,98;2,2;-1;4,9;15,22;7,6;0;43,2;76,1;25,4;18;13;58;58,44;53,3;43,2;86,4;13,42;12,3;12;18,9;16,14;15;14,5;20,8;1,52;2,5;0;2,60000000000001;7742;7742;7742;7742;0;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2016-12-10 20:00:00;984;11,3;"ros";2016-12-11;1;87,0796460176991;-0,74;0,9;-8,3;3,9;15,74;7,6;0;66;78,7;23,2;23;20;25;60,94;58,4;53,3;71,1;20,12;19,8;19,5;21,1;16,42;16,5;16,2;16,7;10,16;0;0;48,2;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2016-12-15 22:00:00;1210;81,9;"ros";2016-12-16;1;14,7741147741148;1,94;1,2;-1,3;5,2;11,16;0;0;53,3;55,8;43,2;43;41;46;120,4;119,4;119,4;121,9;25,1;24,3;23,8;28;24,44;22,4;21,3;32,3;10,68;0;0;45,7;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2017-01-08 21:00:00;1680;33,9;"non-ros";2017-01-09;1;49,5575221238938;-3,18;-0,8;-14,2;1,8;38,08;25,4;2,5;96,5;190,4;123;130;91;135;274,82;287;198,1;312,4;21,3;21,3;21,2;21,5;32,46;32,3;31,8;33,8;13,18;2,5;0;55,8;7742;7742;7742;7742;0;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2017-02-08 20:00:00;1120;33,3;"non-ros";2017-02-09;1;33,6336336336336;0,34;0;-1,8;3,5;19,8;15,2;0;50,8;99;229,6;229;226;236;728,98;713,7;706,1;772,2;25,78;24,8;24,1;30,3;38,5;38,5;38,5;38,5;6,62;0;0;30,5;7742;7742;7742;7742;0;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336660;16050101;2018-04-07 09:00:00;1160;57,9;"ros";2018-04-07;1;20,0345423143351;2,02;1,7;-1,3;4,2;4,06;0;0;17,8;20,3;110,8;112;104;117;345,42;345,4;332,7;355,6;24,36;24,3;24;24,8;39,4;39,4;39,4;39,4;15,76;15,3;7,60000000000002;25,4000000000001;7742;7742;7742;7742;1;3;"1605";c(-120.1621352, 39.10740708);-120,1621352;39,10740708
"CA";10336676;16050101;1996-05-16 05:00:00;1020;127;"ros";1996-05-16;1;8,03149606299213;3,8;3,6;1,5;8,1;3,56;0;0;17,8;17,8;NA;NA;NA;NA;275,84;274,3;215,9;342,9;NA;NA;NA;NA;NA;NA;NA;NA;32,5;30,5;25,4;40,6;7742;7742;7742;7742;1;2;"1605";c(-120.1576913, 39.1321292);-120,1576913;39,1321292
